line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
323  2.497403266088130E+07    9.960548  4.454485  3.722132  6.5975044E-01  3.2612416E-01  6.6549249E-04  7.8492486E-05  3.6013532E-03  4.4542095E-03  7.7936907E-06  4.9986624E-06  1.8733153E-03  1.2078783E-04  7.149E-10  0.1451  3.722132   -6.634  3.374291  8.309349  0.0000000E+00  9.9697722E-02  5.3204795E-01  2.0486543E-12  2.3553361E-07  3.5018851E-01  1.0876531E-10  3.1701135E-07  1.8258025E-03  1.2609783E-02  6.236E-08  9.806E-07  1.482E-03  9.682E-01  1.116E+00  9.29E+01  0.00E+00  3.12E+01  0.269818  0.076848  0.0000000E+00  4.8747351992E-02       0.830   200.97   -6.3862   -6.2125    0.4068    0.8296    0.4153    0.8414    0.5253    0.0822    1.8816   -0.1737
324  2.513926178658270E+07    9.837784  4.469723  3.718943  6.5908632E-01  3.2678866E-01  6.6236731E-04  7.8317050E-05  3.6111164E-03  4.4474499E-03  7.7986720E-06  4.9781495E-06  1.8732463E-03  1.2060174E-04  6.445E-10  0.1518  3.718943   -6.605  3.365318  8.315079  0.0000000E+00  9.6093600E-02  4.8088676E-01  2.0956527E-12  1.1625846E-07  4.0493492E-01  9.1380780E-11  2.9657974E-07  1.8274415E-03  1.2517029E-02  4.059E-08  9.543E-07  1.470E-03  9.684E-01  1.116E+00  9.04E+01  0.00E+00  3.08E+01  0.267254  0.081438  0.0000000E+00  4.4190964086E-02       0.796   207.59   -6.4243   -6.2382    0.4429    0.8491    0.4230    0.8546    0.5364    0.0837    1.9169   -0.1861
325  2.514662164647256E+07    9.834608  4.470344  3.717782  6.5905514E-01  3.2681984E-01  6.6222186E-04  7.8308783E-05  3.6115726E-03  4.4471334E-03  7.7989013E-06  4.9771925E-06  1.8732431E-03  1.2059303E-04  6.445E-10  0.1518  3.717782   -6.601  3.369027  8.316594  0.0000000E+00  9.2518566E-02  4.7806738E-01  2.1683405E-12  7.5584144E-08  4.1132736E-01  8.1422141E-11  2.0488814E-07  1.8276165E-03  1.2507601E-02  3.941E-08  9.309E-07  1.478E-03  9.687E-01  1.114E+00  9.00E+01  0.00E+00  3.05E+01  0.266372  0.081612  0.0000000E+00  4.4051710507E-02       0.791   208.86   -6.4259   -6.2351    0.4566    0.8563    0.4259    0.8594    0.5405    0.0843    1.9300   -0.1908
326  2.515438634415935E+07    9.831373  4.471072  3.716414  6.5902523E-01  3.2684975E-01  6.6208262E-04  7.8300865E-05  3.6120094E-03  4.4468303E-03  7.7991207E-06  4.9762762E-06  1.8732400E-03  1.2058469E-04  6.439E-10  0.1523  3.716414   -6.597  3.372892  8.318191  0.0000000E+00  8.8936762E-02  4.7484151E-01  2.2722957E-12  9.7999256E-08  4.1813290E-01  8.3901545E-11  2.0991867E-07  1.8278127E-03  1.2496984E-02  3.817E-08  9.052E-07  1.487E-03  9.689E-01  1.114E+00  8.96E+01  0.00E+00  3.01E+01  0.265546  0.081809  0.0000000E+00  4.3906999767E-02       0.784   210.36   -6.4277   -6.2315    0.4729    0.8648    0.4294    0.8650    0.5453    0.0850    1.9454   -0.1962
327  2.516262882920097E+07    9.828048  4.471844  3.715227  6.5900241E-01  3.2687263E-01  6.6197616E-04  7.8294806E-05  3.6123435E-03  4.4465984E-03  7.7992883E-06  4.9755754E-06  1.8732376E-03  1.2057830E-04  6.433E-10  0.1522  3.715227   -6.592  3.376819  8.319817  0.0000000E+00  8.5336733E-02  4.7115100E-01  2.3795653E-12  9.8779271E-08  4.2542108E-01  8.3389185E-11  2.1957601E-07  1.8280352E-03  1.2485203E-02  3.685E-08  8.792E-07  1.495E-03  9.692E-01  1.112E+00  8.88E+01  0.00E+00  2.97E+01  0.264588  0.082014  0.0000000E+00  4.3755094088E-02       0.779   211.72   -6.4296   -6.2288    0.4872    0.8721    0.4324    0.8699    0.5495    0.0856    1.9589   -0.2009
328  2.517042366603617E+07    9.824722  4.472584  3.713951  6.5896027E-01  3.2691478E-01  6.6178012E-04  7.8283632E-05  3.6129590E-03  4.4461712E-03  7.7995965E-06  4.9742847E-06  1.8732332E-03  1.2056654E-04  6.439E-10  0.1522  3.713951   -6.589  3.380968  8.321499  0.0000000E+00  8.1776802E-02  4.6752165E-01  2.4974879E-12  6.3124006E-08  4.3260780E-01  6.7929130E-11  1.5689159E-07  1.8282744E-03  1.2472936E-02  3.548E-08  8.554E-07  1.505E-03  9.695E-01  1.111E+00  8.84E+01  0.00E+00  2.94E+01  0.263557  0.082218  0.0000000E+00  4.3606561575E-02       0.773   213.16   -6.4315   -6.2256    0.5026    0.8801    0.4356    0.8752    0.5541    0.0863    1.9735   -0.2059
329  2.517771029869877E+07    9.821282  4.473298  3.712646  6.5891178E-01  3.2696332E-01  6.6155456E-04  7.8270764E-05  3.6136673E-03  4.4456794E-03  7.7999509E-06  4.9727994E-06  1.8732282E-03  1.2055300E-04  6.452E-10  0.1523  3.712646   -6.584  3.385330  8.323232  0.0000000E+00  7.8171690E-02  4.6400857E-01  2.6269387E-12  5.4286912E-08  4.3972328E-01  5.5169904E-11  1.3164632E-07  1.8285381E-03  1.2459613E-02  3.400E-08  8.338E-07  1.515E-03  9.696E-01  1.110E+00  8.80E+01  0.00E+00  2.90E+01  0.262899  0.082428  0.0000000E+00  4.3459653847E-02       0.766   214.63   -6.4332   -6.2222    0.5185    0.8882    0.4389    0.8806    0.5588    0.0869    1.9884   -0.2110
330  2.518495620341040E+07    9.817824  4.474020  3.711268  6.5887528E-01  3.2699983E-01  6.6138505E-04  7.8261084E-05  3.6141998E-03  4.4453096E-03  7.8002169E-06  4.9716829E-06  1.8732244E-03  1.2054281E-04  6.452E-10  0.1523  3.711268   -6.580  3.389880  8.325016  0.0000000E+00  7.4584320E-02  4.6031767E-01  2.7640097E-12  1.8216237E-08  4.4699859E-01  4.8502884E-11  1.1842403E-07  1.8288298E-03  1.2445258E-02  3.246E-08  8.118E-07  1.525E-03  9.698E-01  1.110E+00  8.76E+01  0.00E+00  2.87E+01  0.262235  0.082629  0.0000000E+00  4.3312095763E-02       0.760   216.18   -6.4351   -6.2186    0.5354    0.8968    0.4425    0.8864    0.5638    0.0877    2.0044   -0.2164
331  2.519230399957626E+07    9.814228  4.474804  3.709994  6.5882078E-01  3.2705433E-01  6.6113194E-04  7.8246619E-05  3.6149951E-03  4.4447572E-03  7.8006139E-06  4.9700154E-06  1.8732187E-03  1.2052761E-04  6.471E-10  0.1525  3.709994   -6.575  3.394724  8.326900  0.0000000E+00  7.0977828E-02  4.5634511E-01  2.9206020E-12  5.3188335E-08  4.5457438E-01  4.5188395E-11  1.0991073E-07  1.8291635E-03  1.2429147E-02  3.081E-08  7.898E-07  1.536E-03  9.701E-01  1.108E+00  8.68E+01  0.00E+00  2.84E+01  0.261372  0.082862  0.0000000E+00  4.3160025210E-02       0.754   217.66   -6.4370   -6.2156    0.5511    0.9049    0.4458    0.8918    0.5685    0.0883    2.0192   -0.2214
332  2.519965174932009E+07    9.810612  4.475443  3.708560  6.5876729E-01  3.2710789E-01  6.6088356E-04  7.8232415E-05  3.6157757E-03  4.4442149E-03  7.8010032E-06  4.9683790E-06  1.8732132E-03  1.2051268E-04  6.483E-10  0.1526  3.708560   -6.570  3.399655  8.328816  0.0000000E+00  6.7407986E-02  4.5214550E-01  3.0875710E-12  4.7783032E-08  4.6234026E-01  4.1381770E-11  1.1867057E-07  1.8295367E-03  1.2411673E-02  2.910E-08  7.656E-07  1.547E-03  9.703E-01  1.107E+00  8.63E+01  0.00E+00  2.80E+01  0.260307  0.083061  0.0000000E+00  4.3006984347E-02       0.747   219.28   -6.4386   -6.2114    0.5688    0.9138    0.4495    0.8979    0.5737    0.0890    2.0360   -0.2272
333  2.520707076287188E+07    9.806917  4.476151  3.707233  6.5873110E-01  3.2714407E-01  6.6071576E-04  7.8222812E-05  3.6163032E-03  4.4438485E-03  7.8012660E-06  4.9672734E-06  1.8732094E-03  1.2050259E-04  6.483E-10  0.1523  3.707233   -6.565  3.404841  8.330813  0.0000000E+00  6.3833474E-02  4.4766725E-01  3.2715256E-12  4.4527882E-08  4.7038906E-01  3.6742229E-11  9.0172118E-08  1.8299614E-03  1.2392403E-02  2.730E-08  7.411E-07  1.560E-03  9.707E-01  1.106E+00  8.60E+01  0.00E+00  2.76E+01  0.259270  0.083271  0.0000000E+00  4.2850753293E-02       0.741   220.81   -6.4404   -6.2077    0.5851    0.9221    0.4530    0.9036    0.5786    0.0897    2.0517   -0.2327
334  2.521469333755928E+07    9.803077  4.477823  3.706111  6.5867279E-01  3.2720238E-01  6.6044546E-04  7.8207328E-05  3.6171532E-03  4.4432579E-03  7.8016891E-06  4.9654919E-06  1.8732033E-03  1.2048633E-04  6.496E-10  0.1522  3.706111   -6.561  3.410409  8.332940  0.0000000E+00  6.0229987E-02  4.4281099E-01  3.4762458E-12  2.8968223E-08  4.7884432E-01  3.3637355E-11  7.8148727E-08  1.8304561E-03  1.2370699E-02  2.539E-08  7.184E-07  1.573E-03  9.709E-01  1.105E+00  8.52E+01  0.00E+00  2.72E+01  0.258380  0.083711  0.0000000E+00  4.2688545681E-02       0.735   222.39   -6.4446   -6.2071    0.5989    0.9290    0.4559    0.9085    0.5827    0.0903    2.0649   -0.2375
335  2.522246848737721E+07    9.799148  4.477749  3.704443  6.5858527E-01  3.2729003E-01  6.6003968E-04  7.8184070E-05  3.6184295E-03  4.4423710E-03  7.8023237E-06  4.9628173E-06  1.8731942E-03  1.2046191E-04  6.540E-10  0.1525  3.704443   -6.556  3.416294  8.335162  0.0000000E+00  5.6625757E-02  4.3759498E-01  3.7029669E-12  4.7201969E-08  4.8765955E-01  3.1483065E-11  1.0188504E-07  1.8310283E-03  1.2346372E-02  2.339E-08  6.946E-07  1.587E-03  9.713E-01  1.104E+00  8.47E+01  0.00E+00  2.68E+01  0.257266  0.083747  0.0000000E+00  4.2521799421E-02       0.728   224.10   -6.4444   -6.1996    0.6195    0.9393    0.4604    0.9158    0.5889    0.0913    2.0847   -0.2448
336  2.522964420422228E+07    9.795159  4.478495  3.702466  6.5850352E-01  3.2737178E-01  6.5966117E-04  7.8162352E-05  3.6196204E-03  4.4415433E-03  7.8029152E-06  4.9603218E-06  1.8731857E-03  1.2043912E-04  6.572E-10  0.1520  3.702466   -6.551  3.422455  8.337445  0.0000000E+00  5.3048257E-02  4.3253970E-01  3.9568103E-12  9.6186226E-09  4.9628684E-01  1.7905782E-11  4.2430826E-08  1.8316776E-03  1.2320180E-02  2.132E-08  6.733E-07  1.602E-03  9.715E-01  1.102E+00  8.39E+01  0.00E+00  2.64E+01  0.256086  0.083999  0.0000000E+00  4.2360357185E-02       0.719   226.36   -6.4462   -6.1927    0.6436    0.9514    0.4657    0.9243    0.5962    0.0924    2.1082   -0.2536
337  2.523693595006977E+07    9.791079  4.479151  3.700446  6.5840471E-01  3.2747065E-01  6.5920413E-04  7.8136096E-05  3.6210590E-03  4.4405432E-03  7.8036284E-06  4.9573078E-06  1.8731755E-03  1.2041159E-04  6.623E-10  0.1518  3.700446   -6.545  3.429038  8.339868  0.0000000E+00  4.9467449E-02  4.2714072E-01  4.2346311E-12  1.0785802E-08  5.0526047E-01  1.5855093E-11  4.3058655E-08  1.8324370E-03  1.2290642E-02  1.919E-08  6.476E-07  1.617E-03  9.718E-01  1.101E+00  8.34E+01  0.00E+00  2.60E+01  0.254904  0.084242  0.0000000E+00  4.2195353059E-02       0.710   228.66   -6.4479   -6.1851    0.6681    0.9636    0.4712    0.9331    0.6038    0.0937    2.1323   -0.2628
338  2.524445975434837E+07    9.786840  4.479856  3.698116  6.5832828E-01  3.2754715E-01  6.5885079E-04  7.8115776E-05  3.6221715E-03  4.4397696E-03  7.8041794E-06  4.9549771E-06  1.8731675E-03  1.2039029E-04  6.648E-10  0.1517  3.698116   -6.537  3.436071  8.342444  0.0000000E+00  4.5875619E-02  4.2129596E-01  4.5536547E-12  1.5416283E-08  5.1468997E-01  1.4924433E-11  4.6149514E-08  1.8333457E-03  1.2256861E-02  1.698E-08  6.176E-07  1.635E-03  9.722E-01  1.100E+00  8.26E+01  0.00E+00  2.55E+01  0.253654  0.084503  0.0000000E+00  4.2023531768E-02       0.700   231.33   -6.4496   -6.1759    0.6967    0.9782    0.4778    0.9435    0.6126    0.0950    2.1609   -0.2737
339  2.525271182680926E+07    9.782149  4.480796  3.695111  6.5821452E-01  3.2766097E-01  6.5832524E-04  7.8085525E-05  3.6238268E-03  4.4386185E-03  7.8049980E-06  4.9515100E-06  1.8731557E-03  1.2035860E-04  6.705E-10  0.1512  3.695111   -6.529  3.443542  8.345184  0.0000000E+00  4.2298833E-02  4.1463308E-01  4.9254971E-12  1.5103092E-08  5.2492104E-01  1.7929529E-11  7.8115824E-08  1.8345006E-03  1.2216117E-02  1.464E-08  5.835E-07  1.653E-03  9.725E-01  1.098E+00  8.14E+01  0.00E+00  2.49E+01  0.252299  0.084834  0.0000000E+00  4.1832799214E-02       0.687   234.83   -6.4520   -6.1638    0.7336    0.9974    0.4864    0.9570    0.6241    0.0966    2.1986   -0.2882
340  2.526048320828591E+07    9.777656  4.481297  3.692249  6.5812415E-01  3.2775141E-01  6.5790818E-04  7.8061488E-05  3.6251409E-03  4.4377044E-03  7.8056469E-06  4.9487578E-06  1.8731463E-03  1.2033343E-04  6.743E-10  0.1511  3.692249   -6.521  3.451725  8.348114  0.0000000E+00  3.8702252E-02  4.0797058E-01  5.3454561E-12  2.5661728E-10  5.3517068E-01  7.7180529E-12  7.0060482E-10  1.8358174E-03  1.2172054E-02  1.241E-08  5.509E-07  1.674E-03  9.730E-01  1.096E+00  8.06E+01  0.00E+00  2.43E+01  0.250359  0.085084  0.0000000E+00  4.1650228395E-02       0.674   238.10   -6.4532   -6.1508    0.7686    1.0161    0.4949    0.9701    0.6351    0.0980    2.2352   -0.3024
341  2.526800277106492E+07    9.773384  4.481945  3.688815  6.5799156E-01  3.2788399E-01  6.5729773E-04  7.8026204E-05  3.6270662E-03  4.4363644E-03  7.8065938E-06  4.9447273E-06  1.8731325E-03  1.2029653E-04  6.819E-10  0.1508  3.688815   -6.511  3.460476  8.351237  0.0000000E+00  3.5100565E-02  4.0115645E-01  5.8331566E-12  2.4849304E-09  5.4557609E-01  6.7373008E-12  8.6121205E-09  1.8373376E-03  1.2123558E-02  1.032E-08  5.135E-07  1.696E-03  9.736E-01  1.094E+00  7.94E+01  0.00E+00  2.35E+01  0.248221  0.085385  0.0000000E+00  4.1473159275E-02       0.660   242.11   -6.4549   -6.1356    0.8081    1.0375    0.5047    0.9854    0.6482    0.0998    2.2782   -0.3193
342  2.527579070398157E+07    9.768883  4.482610  3.684565  6.5787793E-01  3.2799775E-01  6.5677623E-04  7.7995923E-05  3.6287136E-03  4.4352170E-03  7.8073991E-06  4.9412806E-06  1.8731207E-03  1.2026494E-04  6.876E-10  0.1503  3.684565   -6.500  3.470044  8.354622  0.0000000E+00  3.1511857E-02  3.9383136E-01  6.4061926E-12  5.5078154E-09  5.5647755E-01  6.3045791E-12  1.7053821E-08  1.8392381E-03  1.2066553E-02  8.271E-09  4.725E-07  1.721E-03  9.742E-01  1.091E+00  7.81E+01  0.00E+00  2.27E+01  0.245518  0.085714  0.0000000E+00  4.1285764990E-02       0.642   247.11   -6.4565   -6.1166    0.8534    1.0628    0.5163    1.0037    0.6639    0.1018    2.3304   -0.3400
343  2.528388744744648E+07    9.764113  4.483095  3.679710  6.5769046E-01  3.2818534E-01  6.5592046E-04  7.7945870E-05  3.6314235E-03  4.4333269E-03  7.8087108E-06  4.9356163E-06  1.8731012E-03  1.2021289E-04  6.997E-10  0.1497  3.679710   -6.487  3.480512  8.358315  0.0000000E+00  2.7922304E-02  3.8593988E-01  7.0991262E-12  8.5797623E-09  5.6794367E-01  5.9405929E-12  2.2626808E-08  1.8416708E-03  1.1998380E-02  6.322E-09  4.274E-07  1.749E-03  9.751E-01  1.088E+00  7.66E+01  0.00E+00  2.17E+01  0.242219  0.086033  0.0000000E+00  4.1086244380E-02       0.621   252.88   -6.4577   -6.0936    0.9012    1.0901    0.5297    1.0243    0.6815    0.1044    2.3882   -0.3641
344  2.529248545786547E+07    9.758947  4.483638  3.673775  6.5745337E-01  3.2842256E-01  6.5484655E-04  7.7882429E-05  3.6348358E-03  4.4309426E-03  7.8103398E-06  4.9284933E-06  1.8730765E-03  1.2014723E-04  7.155E-10  0.1491  3.673775   -6.471  3.492171  8.362404  0.0000000E+00  2.4352751E-02  3.7733713E-01  7.9622270E-12  1.9853299E-08  5.8009742E-01  8.7777184E-12  6.3752563E-08  1.8448936E-03  1.1914684E-02  4.544E-09  3.776E-07  1.780E-03  9.761E-01  1.083E+00  7.50E+01  0.00E+00  2.05E+01  0.237961  0.086412  0.0000000E+00  4.0868077370E-02       0.597   260.11   -6.4591   -6.0639    0.9557    1.1224    0.5464    1.0496    0.7027    0.1081    2.4580   -0.3952
345  2.530208921884711E+07    9.752884  4.484229  3.666294  6.5706418E-01  3.2881200E-01  6.5309780E-04  7.7778023E-05  3.6404126E-03  4.4270382E-03  7.8129625E-06  4.9168685E-06  1.8730360E-03  1.2003970E-04  7.440E-10  0.1506  3.666294   -6.451  3.505436  8.367038  0.0000000E+00  2.0765405E-02  3.6756510E-01  8.9486170E-12  2.5132238E-08  5.9343183E-01  9.0505354E-12  6.9005199E-08  1.8495629E-03  1.1804049E-02  2.963E-09  3.226E-07  1.816E-03  9.776E-01  1.077E+00  7.26E+01  0.00E+00  1.90E+01  0.231602  0.086881  0.0000000E+00  4.0613724360E-02       0.566   269.49   -6.4606   -6.0232    1.0201    1.1636    0.5674    1.0820    0.7289    0.1113    2.5471   -0.4374
346  2.531195793719650E+07    9.746329  4.484057  3.657635  6.5679750E-01  3.2907882E-01  6.5191520E-04  7.7706212E-05  3.6442064E-03  4.4243737E-03  7.8147025E-06  4.9089787E-06  1.8730082E-03  1.1996631E-04  7.611E-10  0.1464  3.657635   -6.429  3.520724  8.372295  0.0000000E+00  1.7155523E-02  3.5714335E-01  1.0297711E-11  5.0112170E-09  6.0743117E-01  5.3749138E-12  2.7338214E-08  1.8560832E-03  1.1664083E-02  1.739E-09  2.649E-07  1.858E-03  9.796E-01  1.070E+00  7.03E+01  0.00E+00  1.73E+01  0.222735  0.087273  0.0000000E+00  4.0340483308E-02       0.531   280.52   -6.4601   -5.9681    1.0983    1.2121    0.5937    1.1246    0.7609    0.1171    2.6565   -0.4920
347  2.532015624414401E+07    9.741255  4.482999  3.645680  6.5641781E-01  3.2945869E-01  6.5025851E-04  7.7603505E-05  3.6495606E-03  4.4205987E-03  7.8170801E-06  4.8978765E-06  1.8729686E-03  1.1986230E-04  7.909E-10  0.1459  3.645680   -6.400  3.538829  8.378350  0.0000000E+00  1.3585354E-02  3.4774225E-01  1.2382717E-11  2.0082916E-12  6.2036885E-01  1.4726869E-12  4.0533008E-12  1.8633193E-03  1.1520949E-02  9.386E-10  1.992E-07  1.910E-03  9.827E-01  1.057E+00  6.76E+01  0.00E+00  1.49E+01  0.207368  0.087613  0.0000000E+00  4.0105240537E-02       0.483   296.23   -6.4575   -5.8792    1.2112    1.2816    0.6313    1.1899    0.8027    0.1237    2.8130   -0.5783
348  2.532857228669471E+07    9.735919  4.479588  3.627465  6.5597057E-01  3.2990619E-01  6.4832465E-04  7.7482200E-05  3.6558371E-03  4.4161635E-03  7.8198150E-06  4.8848835E-06  1.8729220E-03  1.1974009E-04  8.264E-10  0.1442  3.627465   -6.359  3.561371  8.385854  0.0000000E+00  1.0003692E-02  3.3791306E-01  1.5226287E-11  1.8524357E-11  6.3373494E-01  7.7750099E-13  5.7485945E-11  1.8738632E-03  1.1335239E-02  4.168E-10  1.199E-07  1.977E-03  9.884E-01  1.037E+00  6.33E+01  0.00E+00  1.10E+01  0.174631  0.087809  0.0000000E+00  3.9848722488E-02       0.412   321.30   -6.4490   -5.7242    1.3960    1.3869    0.6904    1.3055    0.8671    0.1361    3.0634   -0.7248
349  2.533722090588836E+07    9.729988  4.467217  3.592957  6.5542528E-01  3.3045186E-01  6.4599726E-04  7.7333804E-05  3.6634366E-03  4.4107766E-03  7.8230354E-06  4.8691897E-06  1.8728650E-03  1.1959163E-04  8.714E-10  0.1381  3.592957   -6.232  3.592511  8.396035  0.0000000E+00  6.4191525E-03  3.2774628E-01  2.0532819E-11  1.0306327E-11  6.4742286E-01  3.5542997E-13  6.1848839E-11  1.8905794E-03  1.1082615E-02  1.377E-10  3.424E-08  2.073E-03  9.971E-01  1.009E+00  5.68E+01  0.00E+00  4.70E+00  0.094379  0.087471  0.0000000E+00  3.9546075080E-02       0.284   372.11   -6.4180   -5.3784    1.7474    1.5639    0.8116    1.5828    0.9885    0.1656    3.6025   -1.0397
350  2.534334204467672E+07    9.724090  4.467475  3.586120  6.5421289E-01  3.3166494E-01  6.4092798E-04  7.7002236E-05  3.6801491E-03  4.3988711E-03  7.8297971E-06  4.8348100E-06  1.8727383E-03  1.1926343E-04  9.804E-10  0.1357  3.586120   -6.234  3.629319  8.407828  0.0000000E+00  3.9350034E-03  3.2059663E-01  3.2699744E-11  9.5683197E-14  6.5696723E-01  1.2344532E-13  6.4763878E-14  1.9203031E-03  1.0761398E-02  2.732E-11  2.392E-08  2.183E-03  9.983E-01  1.005E+00  5.57E+01  0.00E+00  3.53E+00  0.074245  0.088658  0.0000000E+00  3.9349492920E-02       0.256   384.26   -6.4187   -5.2906    1.8085    1.5920    0.8374    1.6526    1.0153    0.1728    3.7322   -1.1281
351  2.534637986780559E+07    9.723375  4.429145  3.573853  6.5410877E-01  3.3176913E-01  6.4050300E-04  7.6973617E-05  3.6815662E-03  4.3978557E-03  7.8303377E-06  4.8319083E-06  1.8727274E-03  1.1923542E-04  9.899E-10  0.1320  3.573853   -6.300  3.648739  8.413780  0.0000000E+00  2.7528548E-03  3.1713809E-01  3.4167634E-11  9.7688658E-17  6.6159252E-01  1.1760860E-13  1.3908675E-14  1.9241852E-03  1.0698715E-02  2.517E-11  8.174E-09  2.254E-03  9.998E-01  1.001E+00  5.52E+01  0.00E+00  1.37E+00  0.031906  0.085911  0.0000000E+00  3.9301492709E-02       0.245   389.21   -6.3229   -4.9659    1.9332    1.6334    0.8940    1.8275    1.0710    0.1898    4.0572   -1.3570
352  2.534683958809019E+07    9.723023  4.430152  3.573155  6.5405040E-01  3.3182750E-01  6.4026473E-04  7.6957567E-05  3.6823608E-03  4.3972863E-03  7.8306406E-06  4.8302814E-06  1.8727213E-03  1.1921972E-04  9.956E-10  0.1321  3.573155   -6.299  3.652882  8.415072  0.0000000E+00  2.5787159E-03  3.1663313E-01  3.5435519E-11  1.6877347E-16  6.6226441E-01  1.1030166E-13  1.4844726E-14  1.9268594E-03  1.0674369E-02  2.256E-11  7.618E-09  2.268E-03  9.998E-01  1.000E+00  5.50E+01  0.00E+00  1.30E+00  0.030590  0.086091  0.0000000E+00  3.9290369520E-02       0.241   390.92   -6.3254   -4.9514    1.9399    1.6352    0.8977    1.8392    1.0743    0.1909    4.0787   -1.3740
353  2.534736881547749E+07    9.722732  4.433831  3.571561  6.5393049E-01  3.3194747E-01  6.3977667E-04  7.6924601E-05  3.6839903E-03  4.3961181E-03  7.8312584E-06  4.8269466E-06  1.8727088E-03  1.1918750E-04  1.007E-09  0.1307  3.571561   -6.294  3.657812  8.416583  0.0000000E+00  2.3772084E-03  3.1604555E-01  3.6485291E-11  1.8021950E-17  6.6304684E-01  1.0496016E-13  1.4845984E-14  1.9292134E-03  1.0651193E-02  2.070E-11  6.595E-09  2.286E-03  9.999E-01  1.000E+00  5.46E+01  0.00E+00  1.18E+00  0.028382  0.086426  0.0000000E+00  3.9280906321E-02       0.231   395.48   -6.3346   -4.9206    1.9550    1.6391    0.9060    1.8663    1.0818    0.1935    4.1283   -1.4139
354  2.534775049313919E+07    9.722461  4.437632  3.570763  6.5389246E-01  3.3198550E-01  6.3962183E-04  7.6914143E-05  3.6845073E-03  4.3957474E-03  7.8314543E-06  4.8258886E-06  1.8727048E-03  1.1917728E-04  1.010E-09  0.1306  3.570763   -6.286  3.661615  8.417751  0.0000000E+00  2.2366657E-03  3.1563777E-01  3.7587836E-11  1.0350742E-17  6.6358917E-01  9.9833370E-14  1.5251782E-14  1.9314831E-03  1.0631213E-02  1.897E-11  6.154E-09  2.299E-03  9.999E-01  1.000E+00  5.44E+01  0.00E+00  1.13E+00  0.027572  0.086747  0.0000000E+00  3.9272355953E-02       0.224   398.68   -6.3441   -4.9099    1.9624    1.6409    0.9102    1.8802    1.0854    0.1947    4.1534   -1.4342
355  2.534813217079057E+07    9.722188  4.442075  3.570236  6.5385843E-01  3.3201959E-01  6.3948322E-04  7.6904769E-05  3.6849702E-03  4.3954154E-03  7.8316294E-06  4.8249412E-06  1.8727012E-03  1.1916812E-04  1.013E-09  0.1293  3.570236   -6.278  3.665585  8.418971  0.0000000E+00  2.0936801E-03  3.1522289E-01  3.8771507E-11  2.7128873E-18  6.6414083E-01  9.4962235E-14  1.5815776E-14  1.9338586E-03  1.0610672E-02  1.737E-11  5.800E-09  2.313E-03  9.999E-01  1.000E+00  5.40E+01  0.00E+00  1.09E+00  0.026891  0.087153  0.0000000E+00  3.9263775610E-02       0.218   401.70   -6.3552   -4.9076    1.9674    1.6420    0.9130    1.8895    1.0877    0.1955    4.1699   -1.4476
356  2.534851384843183E+07    9.721913  4.445923  3.569467  6.5383181E-01  3.3204621E-01  6.3937501E-04  7.6897447E-05  3.6853317E-03  4.3951562E-03  7.8317659E-06  4.8242016E-06  1.8726984E-03  1.1916097E-04  1.016E-09  0.1282  3.569467   -6.272  3.669731  8.420240  0.0000000E+00  1.9531455E-03  3.1481535E-01  3.9975675E-11  3.4060483E-18  6.6468256E-01  9.0309856E-14  1.6452051E-14  1.9363303E-03  1.0589887E-02  1.589E-11  5.484E-09  2.327E-03  9.999E-01  1.000E+00  5.38E+01  0.00E+00  1.06E+00  0.026331  0.087526  0.0000000E+00  3.9255162835E-02       0.211   404.91   -6.3648   -4.8977    1.9743    1.6434    0.9172    1.9031    1.0910    0.1967    4.1940   -1.4672
