line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
194  4.210197700928774E+07    7.989602  4.007743  4.125086  6.8101976E-01  3.1492796E-01  5.8824661E-05  8.9111076E-06  1.2907482E-03  1.1627765E-03  5.6724206E-06  5.0033898E-07  5.3625482E-04  4.3373860E-05  0.000E+00  0.0491  4.125086   -8.954  3.716821  8.145668  0.0000000E+00  9.9207925E-01  3.9528748E-03  2.1240780E-09  1.9972948E-03  4.4650554E-05  4.0296486E-08  3.8305647E-04  5.3625810E-04  8.1793609E-05  0.000E+00  8.069E-06  4.401E-03  9.424E-01  1.138E+00  2.39E+02  0.00E+00  1.00E+02  0.582923  0.035946  0.0000000E+00  9.4414264897E-02       2.819    18.21   -5.2694   -4.5639   -0.5821   -0.1005   -0.0264   -0.1023   -0.0410   -0.0072   -0.1636   -0.7055
195  4.210362011279187E+07    7.989600  4.008681  4.123245  6.8101827E-01  3.1492948E-01  5.8819441E-05  8.9106274E-06  1.2907621E-03  1.1627681E-03  5.6725384E-06  5.0030029E-07  5.3625482E-04  4.3373860E-05  0.000E+00  0.0497  4.123245   -8.947  3.711177  8.145524  0.0000000E+00  9.9183788E-01  4.1866222E-03  1.1803852E-09  1.9749217E-03  4.4890466E-05  4.0246313E-08  4.0763322E-04  5.3625817E-04  8.6996685E-05  0.000E+00  7.946E-06  4.360E-03  9.430E-01  1.137E+00  2.38E+02  0.00E+00  9.94E+01  0.580312  0.036035  0.0000000E+00  9.4413803896E-02       2.811    18.40   -5.2717   -4.5782   -0.5797   -0.0994   -0.0258   -0.1006   -0.0400   -0.0071   -0.1596   -0.6935
196  4.210544752676614E+07    7.989597  4.009705  4.121505  6.8101690E-01  3.1493085E-01  5.8814669E-05  8.9101882E-06  1.2907748E-03  1.1627603E-03  5.6726464E-06  5.0026490E-07  5.3625482E-04  4.3373860E-05  0.000E+00  0.0502  4.121505   -8.941  3.705431  8.145343  0.0000000E+00  9.9157966E-01  4.4367562E-03  1.7037436E-09  1.9515649E-03  4.5165855E-05  4.0194024E-08  4.3287428E-04  5.3625826E-04  9.2931976E-05  0.000E+00  7.821E-06  4.317E-03  9.435E-01  1.135E+00  2.37E+02  0.00E+00  9.86E+01  0.577536  0.036130  0.0000000E+00  9.4413290459E-02       2.802    18.57   -5.2743   -4.5919   -0.5773   -0.0983   -0.0253   -0.0990   -0.0391   -0.0070   -0.1558   -0.6823
197  4.210708340384771E+07    7.989595  4.010511  4.120059  6.8101560E-01  3.1493215E-01  5.8810126E-05  8.9097709E-06  1.2907869E-03  1.1627530E-03  5.6727489E-06  5.0023124E-07  5.3625482E-04  4.3373860E-05  0.000E+00  0.0506  4.120059   -8.935  3.700847  8.145171  0.0000000E+00  9.9135075E-01  4.6587253E-03  1.9941333E-09  1.9317569E-03  4.5426297E-05  4.0145714E-08  4.5411860E-04  5.3625833E-04  9.8152201E-05  0.000E+00  7.726E-06  4.284E-03  9.440E-01  1.133E+00  2.36E+02  0.00E+00  9.77E+01  0.575205  0.036204  0.0000000E+00  9.4412850550E-02       2.796    18.72   -5.2763   -4.6032   -0.5753   -0.0974   -0.0248   -0.0976   -0.0384   -0.0069   -0.1527   -0.6731
198  4.210876441852044E+07    7.989592  4.011301  4.118728  6.8101446E-01  3.1493323E-01  5.8806241E-05  8.9094134E-06  1.2907973E-03  1.1627467E-03  5.6728367E-06  5.0020244E-07  5.3625482E-04  4.3373860E-05  0.000E+00  0.0508  4.118728   -8.930  3.696652  8.144988  0.0000000E+00  9.9111614E-01  4.8857819E-03  2.1665722E-09  1.9102721E-03  4.5713003E-05  4.0086234E-08  4.7678774E-04  5.3625841E-04  1.0425516E-04  0.000E+00  7.636E-06  4.255E-03  9.444E-01  1.132E+00  2.35E+02  0.00E+00  9.71E+01  0.573306  0.036279  0.0000000E+00  9.4412347946E-02       2.789    18.86   -5.2783   -4.6136   -0.5734   -0.0966   -0.0244   -0.0963   -0.0377   -0.0068   -0.1499   -0.6647
199  4.211059160851981E+07    7.989590  4.012089  4.117385  6.8101342E-01  3.1493432E-01  5.8802483E-05  8.9090677E-06  1.2908073E-03  1.1627407E-03  5.6729216E-06  5.0017458E-07  5.3625482E-04  4.3373860E-05  0.000E+00  0.0510  4.117385   -8.925  3.692547  8.144794  0.0000000E+00  9.9086238E-01  5.1317274E-03  1.8047443E-09  1.8882274E-03  4.6038217E-05  4.0022653E-08  4.9996898E-04  5.3625849E-04  1.1060148E-04  0.000E+00  7.548E-06  4.226E-03  9.449E-01  1.131E+00  2.35E+02  0.00E+00  9.66E+01  0.570941  0.036350  0.0000000E+00  9.4411853267E-02       2.783    19.00   -5.2802   -4.6240   -0.5715   -0.0957   -0.0240   -0.0951   -0.0370   -0.0067   -0.1470   -0.6562
200  4.211236249004549E+07    7.989587  4.012827  4.116256  6.8101252E-01  3.1493520E-01  5.8799595E-05  8.9088002E-06  1.2908151E-03  1.1627359E-03  5.6729875E-06  5.0015310E-07  5.3625482E-04  4.3373860E-05  0.000E+00  0.0510  4.116256   -8.920  3.689024  8.144607  0.0000000E+00  9.9061630E-01  5.3698901E-03  1.7453725E-09  1.8661597E-03  4.6371918E-05  3.9957720E-08  5.2273896E-04  5.3625857E-04  1.1748128E-04  0.000E+00  7.475E-06  4.203E-03  9.453E-01  1.130E+00  2.34E+02  0.00E+00  9.60E+01  0.568964  0.036417  0.0000000E+00  9.4411332281E-02       2.777    19.12   -5.2821   -4.6329   -0.5699   -0.0950   -0.0236   -0.0940   -0.0364   -0.0066   -0.1446   -0.6492
201  4.211414502274138E+07    7.989584  4.013549  4.115262  6.8101185E-01  3.1493590E-01  5.8797511E-05  8.9086074E-06  1.2908207E-03  1.1627325E-03  5.6730353E-06  5.0013765E-07  5.3625482E-04  4.3373860E-05  0.000E+00  0.0511  4.115262   -8.916  3.685757  8.144426  0.0000000E+00  9.9037151E-01  5.6074969E-03  1.6053739E-09  1.8463614E-03  4.6722312E-05  3.9897285E-08  5.4295432E-04  5.3625865E-04  1.2391029E-04  0.000E+00  7.411E-06  4.180E-03  9.456E-01  1.129E+00  2.33E+02  0.00E+00  9.52E+01  0.567222  0.036480  0.0000000E+00  9.4410840699E-02       2.772    19.23   -5.2839   -4.6409   -0.5685   -0.0944   -0.0233   -0.0930   -0.0359   -0.0066   -0.1425   -0.6430
202  4.211587912533214E+07    7.989581  4.014252  4.114443  6.8101119E-01  3.1493653E-01  5.8795771E-05  8.9084452E-06  1.2908255E-03  1.1627295E-03  5.6730758E-06  5.0012467E-07  5.3625482E-04  4.3373860E-05  0.000E+00  0.0510  4.114443   -8.912  3.682958  8.144256  0.0000000E+00  9.9013141E-01  5.8399172E-03  1.6669634E-09  1.8255126E-03  4.7082386E-05  3.9832251E-08  5.6381576E-04  5.3625874E-04  1.3119792E-04  0.000E+00  7.353E-06  4.162E-03  9.459E-01  1.128E+00  2.33E+02  0.00E+00  9.49E+01  0.565625  0.036542  0.0000000E+00  9.4410306364E-02       2.768    19.32   -5.2856   -4.6477   -0.5674   -0.0939   -0.0230   -0.0922   -0.0355   -0.0065   -0.1407   -0.6379
203  4.211775850990479E+07    7.989578  4.014981  4.113634  6.8101061E-01  3.1493714E-01  5.8794163E-05  8.9082942E-06  1.2908300E-03  1.1627267E-03  5.6731137E-06  5.0011268E-07  5.3625482E-04  4.3373860E-05  0.000E+00  0.0508  4.113634   -8.908  3.680268  8.144087  0.0000000E+00  9.8987467E-01  6.0886372E-03  1.0152358E-09  1.8038498E-03  4.7487544E-05  3.9758711E-08  5.8538881E-04  5.3625882E-04  1.3889132E-04  0.000E+00  7.299E-06  4.144E-03  9.462E-01  1.127E+00  2.32E+02  0.00E+00  9.43E+01  0.564013  0.036603  0.0000000E+00  9.4409756847E-02       2.764    19.41   -5.2875   -4.6545   -0.5662   -0.0933   -0.0228   -0.0914   -0.0351   -0.0064   -0.1389   -0.6329
204  4.211960721715504E+07    7.989575  4.015699  4.113033  6.8101003E-01  3.1493766E-01  5.8793104E-05  8.9081923E-06  1.2908331E-03  1.1627246E-03  5.6731403E-06  5.0010469E-07  5.3625482E-04  4.3373860E-05  0.000E+00  0.0506  4.113033   -8.905  3.677888  8.143937  0.0000000E+00  9.8962666E-01  6.3287525E-03  1.0619897E-09  1.7827879E-03  4.7898850E-05  3.9689194E-08  6.0583764E-04  5.3625891E-04  1.4701408E-04  0.000E+00  7.256E-06  4.129E-03  9.465E-01  1.127E+00  2.32E+02  0.00E+00  9.41E+01  0.562702  0.036664  0.0000000E+00  9.4409182857E-02       2.761    19.49   -5.2892   -4.6601   -0.5654   -0.0930   -0.0226   -0.0908   -0.0348   -0.0064   -0.1376   -0.6292
205  4.212129706890508E+07    7.989573  4.016332  4.112543  6.8100963E-01  3.1493812E-01  5.8792347E-05  8.9081176E-06  1.2908354E-03  1.1627231E-03  5.6731600E-06  5.0009891E-07  5.3625482E-04  4.3373860E-05  0.000E+00  0.0504  4.112543   -8.901  3.675922  8.143812  0.0000000E+00  9.8940700E-01  6.5416306E-03  1.1069343E-09  1.7649230E-03  4.8279806E-05  3.9627632E-08  6.2307080E-04  5.3625898E-04  1.5403942E-04  0.000E+00  7.221E-06  4.116E-03  9.467E-01  1.126E+00  2.31E+02  0.00E+00  9.37E+01  0.561605  0.036714  0.0000000E+00  9.4408692228E-02       2.758    19.55   -5.2908   -4.6647   -0.5647   -0.0926   -0.0224   -0.0903   -0.0345   -0.0064   -0.1366   -0.6261
206  4.212329457389124E+07    7.989569  4.017065  4.112121  6.8100919E-01  3.1493856E-01  5.8791879E-05  8.9080677E-06  1.2908371E-03  1.1627219E-03  5.6731743E-06  5.0009524E-07  5.3625482E-04  4.3373860E-05  0.000E+00  0.0503  4.112121   -8.899  3.673788  8.143674  0.0000000E+00  9.8914563E-01  6.7949627E-03  1.0692615E-09  1.7440307E-03  4.8750256E-05  3.9557108E-08  6.4276318E-04  5.3625907E-04  1.6281773E-04  0.000E+00  7.184E-06  4.102E-03  9.470E-01  1.125E+00  2.31E+02  0.00E+00  9.33E+01  0.560505  0.036773  0.0000000E+00  9.4408087651E-02       2.755    19.61   -5.2927   -4.6692   -0.5642   -0.0924   -0.0223   -0.0899   -0.0343   -0.0063   -0.1356   -0.6235
207  4.212498441902698E+07    7.989567  4.017674  4.111832  6.8100883E-01  3.1493889E-01  5.8791614E-05  8.9080370E-06  1.2908382E-03  1.1627210E-03  5.6731836E-06  5.0009309E-07  5.3625482E-04  4.3373860E-05  0.000E+00  0.0500  4.111832   -8.896  3.672213  8.143573  0.0000000E+00  9.8891799E-01  7.0156109E-03  7.2531868E-10  1.7259638E-03  4.9173971E-05  3.9491253E-08  6.5979807E-04  5.3625915E-04  1.7039642E-04  0.000E+00  7.160E-06  4.091E-03  9.471E-01  1.125E+00  2.31E+02  0.00E+00  9.31E+01  0.559694  0.036819  0.0000000E+00  9.4407593149E-02       2.754    19.65   -5.2942   -4.6726   -0.5638   -0.0922   -0.0222   -0.0896   -0.0342   -0.0063   -0.1350   -0.6216
208  4.212692705490102E+07    7.989564  4.018368  4.111597  6.8100843E-01  3.1493929E-01  5.8791361E-05  8.9080058E-06  1.2908393E-03  1.1627201E-03  5.6731934E-06  5.0009100E-07  5.3625482E-04  4.3373860E-05  0.000E+00  0.0499  4.111597   -8.894  3.670630  8.143472  0.0000000E+00  9.8866943E-01  7.2562955E-03  6.4192583E-10  1.7057213E-03  4.9658357E-05  3.9416492E-08  6.7859101E-04  5.3625924E-04  1.7924827E-04  0.000E+00  7.136E-06  4.081E-03  9.473E-01  1.125E+00  2.31E+02  0.00E+00  9.30E+01  0.558872  0.036869  0.0000000E+00  9.4407026911E-02       2.752    19.69   -5.2959   -4.6758   -0.5636   -0.0920   -0.0221   -0.0894   -0.0340   -0.0063   -0.1344   -0.6201
209  4.212864369113846E+07    7.989561  4.018938  4.111504  6.8100796E-01  3.1493976E-01  5.8791082E-05  8.9079728E-06  1.2908405E-03  1.1627191E-03  5.6732042E-06  5.0008869E-07  5.3625482E-04  4.3373860E-05  0.000E+00  0.0497  4.111504   -8.892  3.669294  8.143395  0.0000000E+00  9.8843229E-01  7.4861530E-03  2.4372403E-10  1.6873843E-03  5.0133168E-05  3.9350380E-08  6.9515012E-04  5.3625932E-04  1.8782903E-04  0.000E+00  7.119E-06  4.073E-03  9.474E-01  1.124E+00  2.31E+02  0.00E+00  9.29E+01  0.558251  0.036913  0.0000000E+00  9.4406487578E-02       2.751    19.71   -5.2973   -4.6779   -0.5635   -0.0919   -0.0221   -0.0892   -0.0340   -0.0063   -0.1342   -0.6194
210  4.213041944672073E+07    7.989558  4.019533  4.111462  6.8100755E-01  3.1494022E-01  5.8790588E-05  8.9079202E-06  1.2908422E-03  1.1627178E-03  5.6732196E-06  5.0008481E-07  5.3625482E-04  4.3373860E-05  0.000E+00  0.0495  4.111462   -8.890  3.668064  8.143323  0.0000000E+00  9.8820631E-01  7.7051677E-03  2.7327740E-10  1.6699424E-03  5.0605169E-05  3.9284116E-08  7.1089782E-04  5.3625940E-04  1.9599682E-04  0.000E+00  7.108E-06  4.064E-03  9.475E-01  1.124E+00  2.31E+02  0.00E+00  9.28E+01  0.557728  0.036953  0.0000000E+00  9.4405982018E-02       2.750    19.73   -5.2988   -4.6798   -0.5636   -0.0919   -0.0221   -0.0892   -0.0339   -0.0063   -0.1341   -0.6190
211  4.218593224947486E+07    7.989478  4.030360  4.122353  6.8097982E-01  3.1496793E-01  5.8732692E-05  8.9023919E-06  1.2910096E-03  1.1626096E-03  5.6746922E-06  4.9964931E-07  5.3625482E-04  4.3373860E-05  0.000E+00  0.0489  4.122353   -8.893  3.650906  8.144021  0.0000000E+00  9.8142211E-01  1.4305595E-02  7.6072767E-11  1.2725700E-03  7.1985441E-05  3.7491109E-08  1.0024818E-03  5.3626154E-04  4.6419921E-04  0.000E+00  7.261E-06  3.950E-03  9.475E-01  1.125E+00  2.34E+02  0.00E+00  9.36E+01  0.560505  0.037634  0.0000000E+00  9.4391595450E-02       2.783    18.99   -5.3259   -4.6432   -0.5821   -0.0984   -0.0253   -0.0990   -0.0391   -0.0070   -0.1558   -0.6827
212  4.224463105029692E+07    7.989395  4.036701  4.129368  6.8096761E-01  3.1498014E-01  5.8721959E-05  8.9012391E-06  1.2910489E-03  1.1625801E-03  5.6750632E-06  4.9956458E-07  5.3625482E-04  4.3373860E-05  0.000E+00  0.0503  4.129368   -8.898  3.639045  8.145605  0.0000000E+00  9.7467046E-01  2.0877512E-02  2.9050076E-11  9.7875414E-04  1.0766658E-04  3.5756271E-08  1.1104425E-03  5.3626363E-04  7.9408882E-04  0.000E+00  7.277E-06  3.868E-03  9.485E-01  1.124E+00  2.36E+02  0.00E+00  9.32E+01  0.556903  0.038075  0.0000000E+00  9.4376976517E-02       2.804    18.53   -5.3418   -4.6160   -0.5934   -0.1025   -0.0273   -0.1051   -0.0426   -0.0074   -0.1700   -0.7258
213  4.230503540539900E+07    7.989309  4.042246  4.133151  6.8095823E-01  3.1498954E-01  5.8715502E-05  8.9005078E-06  1.2910750E-03  1.1625596E-03  5.6753099E-06  4.9951245E-07  5.3625482E-04  4.3373860E-05  0.000E+00  0.0517  4.133151   -8.896  3.628445  8.147130  0.0000000E+00  9.6791383E-01  2.7457926E-02  2.7866315E-11  7.5816055E-04  1.5807894E-04  3.4075440E-08  1.1121059E-03  5.3626565E-04  1.1388171E-03  0.000E+00  7.164E-06  3.794E-03  9.502E-01  1.120E+00  2.37E+02  0.00E+00  9.19E+01  0.549028  0.038482  0.0000000E+00  9.4362388772E-02       2.813    18.35   -5.3556   -4.6066   -0.5996   -0.1047   -0.0283   -0.1082   -0.0444   -0.0076   -0.1775   -0.7490
214  4.236442399801160E+07    7.989223  4.046808  4.134599  6.8094935E-01  3.1499842E-01  5.8711191E-05  8.8999777E-06  1.2910954E-03  1.1625426E-03  5.6755093E-06  4.9947632E-07  5.3625482E-04  4.3373860E-05  0.000E+00  0.0529  4.134599   -8.891  3.619136  8.148556  0.0000000E+00  9.6118961E-01  3.4010088E-02  2.3177097E-11  5.9203729E-04  2.2264811E-04  3.2455721E-08  1.0560948E-03  5.3626760E-04  1.4684234E-03  0.000E+00  6.971E-06  3.730E-03  9.522E-01  1.115E+00  2.37E+02  0.00E+00  8.95E+01  0.538533  0.038843  0.0000000E+00  9.4348053557E-02       2.813    18.35   -5.3670   -4.6098   -0.6025   -0.1054   -0.0286   -0.1093   -0.0450   -0.0076   -0.1801   -0.7572
215  4.242459347329246E+07    7.989135  4.051078  4.134803  6.8093976E-01  3.1500801E-01  5.8707173E-05  8.8994650E-06  1.2911157E-03  1.1625252E-03  5.6757124E-06  4.9944200E-07  5.3625482E-04  4.3373860E-05  0.000E+00  0.0541  4.134803   -8.884  3.610297  8.149936  0.0000000E+00  9.5442629E-01  4.0600849E-02  2.1671013E-11  4.6522866E-04  3.0274001E-04  3.0883830E-08  9.6632207E-04  5.3626948E-04  1.7774974E-03  0.000E+00  6.733E-06  3.670E-03  9.544E-01  1.110E+00  2.36E+02  0.00E+00  8.71E+01  0.527196  0.039188  0.0000000E+00  9.4333859234E-02       2.808    18.45   -5.3777   -4.6205   -0.6037   -0.1054   -0.0286   -0.1093   -0.0450   -0.0076   -0.1800   -0.7572
216  4.248440966442907E+07    7.989047  4.055389  4.134625  6.8092919E-01  3.1501858E-01  5.8702897E-05  8.8989154E-06  1.2911376E-03  1.1625064E-03  5.6759431E-06  4.9940534E-07  5.3625483E-04  4.3373860E-05  0.000E+00  0.0554  4.134625   -8.876  3.602097  8.151290  0.0000000E+00  9.4768099E-01  4.7172528E-02  1.9029005E-11  3.6764386E-04  3.9784279E-04  2.9374241E-08  8.6425038E-04  5.3627130E-04  2.0556603E-03  0.000E+00  6.489E-06  3.615E-03  9.564E-01  1.106E+00  2.35E+02  0.00E+00  8.46E+01  0.516047  0.039538  0.0000000E+00  9.4320048030E-02       2.802    18.58   -5.3885   -4.6337   -0.6043   -0.1052   -0.0285   -0.1089   -0.0448   -0.0076   -0.1792   -0.7548
217  4.254365857765993E+07    7.988958  4.059423  4.134107  6.8091842E-01  3.1502938E-01  5.8698644E-05  8.8983610E-06  1.2911598E-03  1.1624872E-03  5.6761781E-06  4.9936862E-07  5.3625483E-04  4.3373860E-05  0.000E+00  0.0566  4.134107   -8.867  3.594218  8.152603  0.0000000E+00  9.4092430E-01  5.3752574E-02  1.4645235E-11  2.9269761E-04  5.0829439E-04  2.7918664E-08  7.5939337E-04  5.3627305E-04  2.3016408E-03  0.000E+00  6.253E-06  3.564E-03  9.584E-01  1.101E+00  2.34E+02  0.00E+00  8.22E+01  0.504748  0.039879  0.0000000E+00  9.4306364556E-02       2.795    18.74   -5.3986   -4.6484   -0.6045   -0.1048   -0.0283   -0.1083   -0.0444   -0.0076   -0.1777   -0.7501
218  4.260163311650687E+07    7.988868  4.063156  4.133195  6.8090766E-01  3.1504011E-01  5.8694278E-05  8.8977930E-06  1.2911823E-03  1.1624678E-03  5.6764145E-06  4.9933101E-07  5.3625483E-04  4.3373860E-05  0.000E+00  0.0579  4.133195   -8.859  3.586577  8.153888  0.0000000E+00  9.3418522E-01  6.0311038E-02  1.4138170E-11  2.3483780E-04  6.3337171E-04  2.6521100E-08  6.5860154E-04  5.3627473E-04  2.5157911E-03  0.000E+00  6.012E-06  3.517E-03  9.603E-01  1.096E+00  2.33E+02  0.00E+00  7.98E+01  0.493570  0.040202  0.0000000E+00  9.4293093897E-02       2.786    18.93   -5.4079   -4.6649   -0.6041   -0.1042   -0.0280   -0.1074   -0.0439   -0.0075   -0.1754   -0.7430
219  4.265892502250371E+07    7.988777  4.066504  4.131105  6.8089686E-01  3.1505091E-01  5.8689530E-05  8.8971885E-06  1.2912059E-03  1.1624477E-03  5.6766605E-06  4.9929055E-07  5.3625483E-04  4.3373861E-05  0.000E+00  0.0589  4.131105   -8.848  3.579478  8.155101  0.0000000E+00  9.2743748E-01  6.6872301E-02  1.1151025E-11  1.9113492E-04  7.7424435E-04  2.5180788E-08  5.6584410E-04  5.3627635E-04  2.6978707E-03  0.000E+00  5.739E-06  3.473E-03  9.622E-01  1.092E+00  2.31E+02  0.00E+00  7.71E+01  0.481730  0.040514  0.0000000E+00  9.4279786660E-02       2.773    19.21   -5.4163   -4.6879   -0.6019   -0.1029   -0.0274   -0.1054   -0.0427   -0.0074   -0.1706   -0.7283
220  4.271508775443794E+07    7.988685  4.069928  4.129387  6.8088662E-01  3.1506118E-01  5.8684881E-05  8.8965986E-06  1.2912287E-03  1.1624284E-03  5.6769072E-06  4.9925095E-07  5.3625483E-04  4.3373861E-05  0.000E+00  0.0602  4.129387   -8.837  3.572692  8.156308  0.0000000E+00  9.2067913E-01  7.3436066E-02  8.9946645E-12  1.5614669E-04  9.3037234E-04  2.3889108E-08  4.8300859E-04  5.3627790E-04  2.8541176E-03  0.000E+00  5.515E-06  3.433E-03  9.638E-01  1.088E+00  2.29E+02  0.00E+00  7.49E+01  0.471515  0.040826  0.0000000E+00  9.4266943396E-02       2.762    19.46   -5.4248   -4.7085   -0.6002   -0.1018   -0.0268   -0.1038   -0.0417   -0.0073   -0.1666   -0.7163
221  4.277016801461273E+07    7.988594  4.073482  4.128156  6.8087703E-01  3.1507076E-01  5.8680591E-05  8.8960461E-06  1.2912501E-03  1.1624101E-03  5.6771349E-06  4.9921424E-07  5.3625483E-04  4.3373861E-05  0.000E+00  0.0615  4.128156   -8.827  3.565885  8.157521  0.0000000E+00  9.1393115E-01  7.9981694E-02  8.9442939E-12  1.3010765E-04  1.1015342E-03  2.2656107E-08  4.0970454E-04  5.3627939E-04  2.9846474E-03  0.000E+00  5.331E-06  3.394E-03  9.652E-01  1.084E+00  2.28E+02  0.00E+00  7.29E+01  0.462298  0.041142  0.0000000E+00  9.4254191946E-02       2.752    19.67   -5.4337   -4.7262   -0.5992   -0.1010   -0.0264   -0.1025   -0.0410   -0.0072   -0.1637   -0.7075
222  4.282139953046049E+07    7.988512  4.076513  4.126638  6.8086864E-01  3.1507913E-01  5.8676309E-05  8.8955031E-06  1.2912705E-03  1.1623931E-03  5.6773535E-06  4.9917791E-07  5.3625483E-04  4.3373861E-05  0.000E+00  0.0609  4.126638   -8.818  3.559987  8.158617  0.0000000E+00  9.0718690E-01  8.6517082E-02  6.6052543E-12  1.0757010E-04  1.2834538E-03  2.1471123E-08  3.4646751E-04  5.3628082E-04  3.0973591E-03  0.000E+00  5.148E-06  3.361E-03  9.665E-01  1.081E+00  2.27E+02  0.00E+00  7.11E+01  0.453721  0.041415  0.0000000E+00  9.4243028007E-02       2.743    19.90   -5.4413   -4.7442   -0.5976   -0.1000   -0.0259   -0.1011   -0.0402   -0.0071   -0.1602   -0.6970
223  4.286627248285400E+07    7.988434  4.079312  4.125289  6.8086073E-01  3.1508709E-01  5.8671980E-05  8.8949630E-06  1.2912904E-03  1.1623766E-03  5.6775688E-06  4.9914147E-07  5.3625483E-04  4.3373861E-05  0.000E+00  0.0578  4.125289   -8.810  3.555539  8.159596  0.0000000E+00  9.0042397E-01  9.3064499E-02  6.0707119E-12  8.5230697E-05  1.4746874E-03  2.0304059E-08  2.9482457E-04  5.3628222E-04  3.1955884E-03  0.000E+00  4.990E-06  3.338E-03  9.677E-01  1.078E+00  2.26E+02  0.00E+00  6.94E+01  0.446116  0.041672  0.0000000E+00  9.4232565697E-02       2.734    20.10   -5.4483   -4.7604   -0.5961   -0.0992   -0.0255   -0.0997   -0.0394   -0.0070   -0.1571   -0.6878
224  4.290558008850841E+07    7.988354  4.081743  4.124165  6.8083188E-01  3.1511592E-01  5.8587018E-05  8.8870477E-06  1.2915226E-03  1.1622329E-03  5.6795666E-06  4.9850863E-07  5.3625483E-04  4.3373861E-05  0.000E+00  0.0585  4.124165   -8.800  3.551452  8.160558  0.0000000E+00  8.9365969E-01  9.9605520E-02  4.6846117E-12  6.5270062E-05  1.6768432E-03  1.9172216E-08  2.5117571E-04  5.3628357E-04  3.2803143E-03  0.000E+00  4.912E-06  3.318E-03  9.676E-01  1.079E+00  2.25E+02  0.00E+00  6.90E+01  0.445582  0.041912  0.0000000E+00  9.4222044173E-02       2.727    20.26   -5.4544   -4.7740   -0.5948   -0.0984   -0.0251   -0.0986   -0.0388   -0.0069   -0.1546   -0.6803
225  4.294595326457157E+07    7.988276  4.084083  4.122793  6.8082470E-01  3.1512310E-01  5.8583522E-05  8.8866008E-06  1.2915395E-03  1.1622187E-03  5.6797486E-06  4.9847885E-07  5.3625483E-04  4.3373861E-05  0.000E+00  0.0594  4.122793   -8.793  3.547260  8.161487  0.0000000E+00  8.8694033E-01  1.0609077E-01  2.5521027E-12  5.2116468E-05  1.8945210E-03  1.8111378E-08  2.1122489E-04  5.3628485E-04  3.3498178E-03  0.000E+00  4.774E-06  3.298E-03  9.686E-01  1.076E+00  2.24E+02  0.00E+00  6.75E+01  0.438947  0.042144  0.0000000E+00  9.4211656580E-02       2.718    20.46   -5.4602   -4.7890   -0.5932   -0.0976   -0.0247   -0.0973   -0.0381   -0.0068   -0.1515   -0.6713
226  4.298442039628697E+07    7.988196  4.086403  4.121254  6.8081724E-01  3.1513056E-01  5.8580115E-05  8.8861619E-06  1.2915564E-03  1.1622044E-03  5.6799321E-06  4.9844967E-07  5.3625483E-04  4.3373861E-05  0.000E+00  0.0600  4.121254   -8.785  3.543243  8.162403  0.0000000E+00  8.8017186E-01  1.1261160E-01  3.0288173E-12  4.0841565E-05  2.1280730E-03  1.7080274E-08  1.7689919E-04  5.3628608E-04  3.4094943E-03  0.000E+00  4.645E-06  3.278E-03  9.694E-01  1.074E+00  2.23E+02  0.00E+00  6.63E+01  0.432975  0.042378  0.0000000E+00  9.4201315038E-02       2.709    20.67   -5.4660   -4.8047   -0.5913   -0.0966   -0.0242   -0.0958   -0.0373   -0.0067   -0.1481   -0.6613
227  4.302364901741495E+07    7.988113  4.088738  4.119877  6.8081001E-01  3.1513781E-01  5.8576844E-05  8.8857402E-06  1.2915726E-03  1.1621905E-03  5.6801102E-06  4.9842165E-07  5.3625483E-04  4.3373861E-05  0.000E+00  0.0608  4.119877   -8.777  3.539316  8.163306  0.0000000E+00  8.7342566E-01  1.1909628E-01  2.4882014E-12  3.4864038E-05  2.3795844E-03  1.6120937E-08  1.4744555E-04  5.3628724E-04  3.4548893E-03  0.000E+00  4.523E-06  3.259E-03  9.703E-01  1.072E+00  2.21E+02  0.00E+00  6.50E+01  0.426863  0.042613  0.0000000E+00  9.4190798349E-02       2.701    20.87   -5.4718   -4.8195   -0.5896   -0.0957   -0.0238   -0.0944   -0.0365   -0.0066   -0.1450   -0.6524
