line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
 91  1.721825720269120E+08    4.000000  2.741678  4.108704  7.2715683E-01  2.6470670E-01  8.1478492E-04  4.0003961E-05  1.0871291E-03  3.0772602E-03  5.9487391E-06  5.2569166E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.0981  4.108704    0.000  1.707645  7.544577  4.2031137E-02  9.5015342E-01  3.3708859E-05  9.0728197E-06  4.6395637E-03  1.0734667E-04  3.9979529E-07  4.2807310E-10  1.0725085E-03  8.6747623E-05  0.000E+00  6.638E-05  1.358E-04  8.498E-01  1.440E+00  3.45E+02  0.00E+00  2.32E+02  0.855178  0.003671  0.0000000E+00  1.8825235792E-02       3.777     4.28   -2.1042   -1.2728   -0.3963   -0.1126   -0.0351   -0.1293   -0.0554   -0.0087   -0.2226   -0.8314
 92  1.723805199276362E+08    4.000000  2.742687  4.108855  7.2714455E-01  2.6471892E-01  8.1430365E-04  4.0009522E-05  1.0879120E-03  3.0769981E-03  5.9538721E-06  5.2546052E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.0975  4.108855    0.000  1.711958  7.546044  3.9835410E-02  9.5234930E-01  3.3900233E-05  9.1245083E-06  4.6396970E-03  1.0688262E-04  3.9238658E-07  4.2511907E-10  1.0725085E-03  8.6747623E-05  0.000E+00  6.645E-05  1.363E-04  8.493E-01  1.442E+00  3.45E+02  0.00E+00  2.32E+02  0.856254  0.003679  0.0000000E+00  1.8825235792E-02       3.777     4.28   -2.1067   -1.2743   -0.3967   -0.1127   -0.0351   -0.1294   -0.0555   -0.0087   -0.2229   -0.8324
 93  1.725500574887477E+08    4.000000  2.743783  4.109076  7.2713248E-01  2.6473100E-01  8.1372973E-04  4.0018655E-05  1.0888276E-03  3.0767030E-03  5.9601728E-06  5.2519021E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.0969  4.109076    0.000  1.716849  7.547550  3.7668805E-02  9.5451598E-01  3.4064020E-05  9.1706623E-06  4.6400085E-03  1.0625891E-04  3.8436249E-07  4.2015384E-10  1.0725085E-03  8.6747623E-05  0.000E+00  6.654E-05  1.370E-04  8.488E-01  1.445E+00  3.45E+02  0.00E+00  2.32E+02  0.857190  0.003688  0.0000000E+00  1.8825235792E-02       3.777     4.28   -2.1095   -1.2756   -0.3972   -0.1128   -0.0352   -0.1296   -0.0556   -0.0087   -0.2233   -0.8339
 94  1.727390116575080E+08    4.000000  2.744879  4.109330  7.2711055E-01  2.6475282E-01  8.1299933E-04  4.0023906E-05  1.0900393E-03  3.0762826E-03  5.9677386E-06  5.2483262E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.0959  4.109330    0.000  1.721768  7.549217  3.5410905E-02  9.5677398E-01  3.4291518E-05  9.2321226E-06  4.6401720E-03  1.0570207E-04  3.7482176E-07  4.1586754E-10  1.0725085E-03  8.6747623E-05  0.000E+00  6.667E-05  1.376E-04  8.480E-01  1.447E+00  3.45E+02  0.00E+00  2.33E+02  0.858407  0.003697  0.0000000E+00  1.8825235792E-02       3.777     4.28   -2.1122   -1.2765   -0.3978   -0.1130   -0.0353   -0.1299   -0.0557   -0.0087   -0.2239   -0.8357
 95  1.729227535113138E+08    4.000000  2.745996  4.109680  7.2708838E-01  2.6477487E-01  8.1229831E-04  4.0027835E-05  1.0912104E-03  3.0758711E-03  5.9749245E-06  5.2448705E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.0952  4.109680    0.000  1.726924  7.550930  3.3217380E-02  9.5896768E-01  3.4496516E-05  9.2886899E-06  4.6403469E-03  1.0516658E-04  3.6702157E-07  4.1185117E-10  1.0725085E-03  8.6747623E-05  0.000E+00  6.683E-05  1.382E-04  8.475E-01  1.450E+00  3.45E+02  0.00E+00  2.33E+02  0.859516  0.003707  0.0000000E+00  1.8825235792E-02       3.778     4.27   -2.1150   -1.2767   -0.3985   -0.1133   -0.0354   -0.1302   -0.0559   -0.0088   -0.2246   -0.8383
 96  1.730844714868298E+08    4.000000  2.747192  4.110023  7.2706335E-01  2.6479985E-01  8.1151528E-04  4.0031997E-05  1.0925205E-03  3.0754097E-03  5.9829386E-06  5.2410059E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.0946  4.110023    0.000  1.732366  7.552632  3.1143560E-02  9.6104155E-01  3.4739560E-05  9.3548577E-06  4.6405179E-03  1.0457485E-04  3.5729968E-07  4.0733093E-10  1.0725085E-03  8.6747623E-05  0.000E+00  6.701E-05  1.390E-04  8.467E-01  1.452E+00  3.45E+02  0.00E+00  2.34E+02  0.860805  0.003717  0.0000000E+00  1.8825235792E-02       3.779     4.27   -2.1180   -1.2772   -0.3993   -0.1135   -0.0356   -0.1306   -0.0561   -0.0088   -0.2253   -0.8408
 97  1.732687333168508E+08    4.000000  2.748476  4.110501  7.2702305E-01  2.6484000E-01  8.1037722E-04  4.0034337E-05  1.0944519E-03  3.0747125E-03  5.9943316E-06  5.2353096E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.0936  4.110501    0.000  1.738475  7.554675  2.8814727E-02  9.6337055E-01  3.5001033E-05  9.4267286E-06  4.6406934E-03  1.0394567E-04  3.4834288E-07  4.0300877E-10  1.0725085E-03  8.6747623E-05  0.000E+00  6.726E-05  1.399E-04  8.458E-01  1.456E+00  3.46E+02  0.00E+00  2.35E+02  0.862355  0.003728  0.0000000E+00  1.8825235792E-02       3.780     4.27   -2.1212   -1.2768   -0.4003   -0.1139   -0.0357   -0.1311   -0.0563   -0.0088   -0.2264   -0.8443
 98  1.734340992959758E+08    4.000000  2.749698  4.110984  7.2697942E-01  2.6488355E-01  8.0917549E-04  4.0035792E-05  1.0964995E-03  3.0739686E-03  6.0063018E-06  5.2292728E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.0929  4.110984    0.000  1.744430  7.556631  2.6735862E-02  9.6544950E-01  3.5251943E-05  9.4955846E-06  4.6408462E-03  1.0335972E-04  3.3985161E-07  3.9869073E-10  1.0725085E-03  8.6747623E-05  0.000E+00  6.752E-05  1.408E-04  8.449E-01  1.459E+00  3.46E+02  0.00E+00  2.36E+02  0.863843  0.003739  0.0000000E+00  1.8825235792E-02       3.781     4.26   -2.1242   -1.2762   -0.4013   -0.1143   -0.0359   -0.1316   -0.0566   -0.0089   -0.2275   -0.8480
 99  1.735994648313320E+08    4.000000  2.751248  4.111607  7.2692145E-01  2.6494140E-01  8.0764081E-04  4.0035639E-05  1.0991297E-03  3.0730034E-03  6.0214622E-06  5.2215207E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.0921  4.111607    0.000  1.751745  7.558908  2.4446898E-02  9.6773865E-01  3.5559055E-05  9.5798508E-06  4.6410489E-03  1.0262487E-04  3.2926421E-07  3.9297165E-10  1.0725085E-03  8.6747623E-05  0.000E+00  6.785E-05  1.420E-04  8.439E-01  1.462E+00  3.46E+02  0.00E+00  2.37E+02  0.865704  0.003751  0.0000000E+00  1.8825235792E-02       3.783     4.25   -2.1281   -1.2754   -0.4025   -0.1147   -0.0362   -0.1322   -0.0569   -0.0089   -0.2288   -0.8527
100  1.737648299241324E+08    4.000000  2.752683  4.112421  7.2686440E-01  2.6499830E-01  8.0627100E-04  4.0030699E-05  1.1015135E-03  3.0721070E-03  6.0346808E-06  5.2144979E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.0910  4.112421    0.000  1.759057  7.561330  2.2242135E-02  9.6994355E-01  3.5879006E-05  9.6674243E-06  4.6411643E-03  1.0196724E-04  3.2007633E-07  3.8852431E-10  1.0725085E-03  8.6747623E-05  0.000E+00  6.826E-05  1.431E-04  8.429E-01  1.468E+00  3.47E+02  0.00E+00  2.38E+02  0.867317  0.003764  0.0000000E+00  1.8825235792E-02       3.785     4.24   -2.1317   -1.2727   -0.4042   -0.1154   -0.0365   -0.1331   -0.0573   -0.0090   -0.2307   -0.8590
101  1.739255003255730E+08    4.000000  2.754294  4.113238  7.2680295E-01  2.6505960E-01  8.0470088E-04  4.0028906E-05  1.1042183E-03  3.0711058E-03  6.0501147E-06  5.2065318E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.0902  4.113238    0.000  1.767243  7.563847  2.0096968E-02  9.7208885E-01  3.6271544E-05  9.7747054E-06  4.6411705E-03  1.0131628E-04  3.0792146E-07  3.8314709E-10  1.0725085E-03  8.6747623E-05  0.000E+00  6.871E-05  1.445E-04  8.418E-01  1.471E+00  3.47E+02  0.00E+00  2.39E+02  0.869349  0.003777  0.0000000E+00  1.8825235792E-02       3.787     4.23   -2.1357   -1.2704   -0.4059   -0.1160   -0.0368   -0.1339   -0.0578   -0.0090   -0.2325   -0.8654
102  1.740827778062496E+08    4.000000  2.756082  4.114520  7.2676467E-01  2.6509768E-01  8.0333623E-04  4.0041310E-05  1.1064671E-03  3.0703341E-03  6.0644876E-06  5.1999106E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.0893  4.114520    0.000  1.776070  7.566730  1.7961570E-02  9.7422440E-01  3.6620080E-05  9.8710528E-06  4.6412794E-03  1.0061667E-04  2.9917412E-07  3.7803431E-10  1.0725085E-03  8.6747623E-05  0.000E+00  6.928E-05  1.461E-04  8.408E-01  1.476E+00  3.48E+02  0.00E+00  2.40E+02  0.870879  0.003792  0.0000000E+00  1.8825235792E-02       3.791     4.21   -2.1402   -1.2648   -0.4085   -0.1170   -0.0373   -0.1353   -0.0584   -0.0091   -0.2354   -0.8754
103  1.742434472270296E+08    4.000000  2.758067  4.115827  7.2669555E-01  2.6516660E-01  8.0137779E-04  4.0046029E-05  1.1097916E-03  3.0691325E-03  6.0842358E-06  5.1901266E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.0881  4.115827    0.000  1.785976  7.569903  1.5775850E-02  9.7641035E-01  3.7070627E-05  9.9945504E-06  4.6412317E-03  9.9929697E-05  2.8731634E-07  3.7229223E-10  1.0725085E-03  8.6747623E-05  0.000E+00  6.995E-05  1.479E-04  8.395E-01  1.484E+00  3.49E+02  0.00E+00  2.42E+02  0.873061  0.003810  0.0000000E+00  1.8825235792E-02       3.795     4.19   -2.1452   -1.2595   -0.4113   -0.1181   -0.0378   -0.1367   -0.0591   -0.0092   -0.2383   -0.8857
104  1.743913351506953E+08    4.000000  2.760408  4.117623  7.2662890E-01  2.6523310E-01  7.9955893E-04  4.0048293E-05  1.1128959E-03  3.0680003E-03  6.1024528E-06  5.1809943E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.0872  4.117623    0.000  1.797455  7.573402  1.3617063E-02  9.7856930E-01  3.7614308E-05  1.0143483E-05  4.6411385E-03  9.9140895E-05  2.7367481E-07  3.6555282E-10  1.0725085E-03  8.6747623E-05  0.000E+00  7.075E-05  1.501E-04  8.384E-01  1.485E+00  3.50E+02  0.00E+00  2.43E+02  0.874874  0.003830  0.0000000E+00  1.8825235792E-02       3.801     4.16   -2.1510   -1.2511   -0.4151   -0.1195   -0.0385   -0.1386   -0.0601   -0.0094   -0.2424   -0.8999
105  1.745566979733840E+08    4.000000  2.763158  4.119811  7.2653457E-01  2.6532725E-01  7.9680765E-04  4.0057652E-05  1.1175496E-03  3.0663278E-03  6.1304276E-06  5.1673112E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.0857  4.119811    0.000  1.811589  7.577800  1.1297283E-02  9.8088932E-01  3.8297050E-05  1.0331495E-05  4.6408940E-03  9.8293145E-05  2.5814491E-07  3.5802405E-10  1.0725085E-03  8.6747623E-05  0.000E+00  7.185E-05  1.529E-04  8.367E-01  1.493E+00  3.51E+02  0.00E+00  2.46E+02  0.877710  0.003854  0.0000000E+00  1.8825235792E-02       3.808     4.13   -2.1579   -1.2404   -0.4198   -0.1212   -0.0394   -0.1409   -0.0612   -0.0096   -0.2474   -0.9175
106  1.747017671197368E+08    4.000000  2.766503  4.122264  7.2644012E-01  2.6542142E-01  7.9395414E-04  4.0070428E-05  1.1223558E-03  3.0646124E-03  6.1596688E-06  5.1531883E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.0842  4.122264    0.000  1.827804  7.582682  9.1393522E-03  9.8304753E-01  3.9020164E-05  1.0529893E-05  4.6405920E-03  9.7442965E-05  2.4434432E-07  3.5062861E-10  1.0725085E-03  8.6747623E-05  0.000E+00  7.313E-05  1.564E-04  8.345E-01  1.502E+00  3.53E+02  0.00E+00  2.48E+02  0.881198  0.003883  0.0000000E+00  1.8825235792E-02       3.816     4.09   -2.1663   -1.2290   -0.4253   -0.1232   -0.0404   -0.1434   -0.0625   -0.0098   -0.2530   -0.9373
107  1.748410466941017E+08    4.000000  2.770581  4.124806  7.2635427E-01  2.6550695E-01  7.9154345E-04  4.0076116E-05  1.1264557E-03  3.0631246E-03  6.1840635E-06  5.1411468E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.0822  4.124806    0.000  1.847907  7.588536  7.0336825E-03  9.8515345E-01  4.0026281E-05  1.0806250E-05  4.6399511E-03  9.6511754E-05  2.2535090E-07  3.4142418E-10  1.0725085E-03  8.6747623E-05  0.000E+00  7.472E-05  1.608E-04  8.306E-01  1.519E+00  3.55E+02  0.00E+00  2.52E+02  0.887235  0.003920  0.0000000E+00  1.8825235792E-02       3.824     4.05   -2.1765   -1.2183   -0.4311   -0.1253   -0.0414   -0.1461   -0.0639   -0.0100   -0.2588   -0.9581
108  1.749744069748731E+08    4.000000  2.776615  4.127680  7.2626565E-01  2.6559540E-01  7.8940030E-04  4.0070543E-05  1.1301811E-03  3.0617239E-03  6.2050876E-06  5.1302095E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.0789  4.127680    0.000  1.875684  7.596401  4.8904762E-03  9.8729705E-01  4.1388062E-05  1.1180639E-05  4.6388991E-03  9.5457401E-05  2.0428117E-07  3.3082275E-10  1.0725085E-03  8.6747623E-05  0.000E+00  7.690E-05  1.674E-04  8.236E-01  1.544E+00  3.57E+02  0.00E+00  2.59E+02  0.897728  0.003973  0.0000000E+00  1.8825235792E-02       3.834     4.01   -2.1915   -1.2095   -0.4379   -0.1277   -0.0426   -0.1492   -0.0654   -0.0103   -0.2654   -0.9820
109  1.751066758061512E+08    4.000000  2.786248  4.133837  7.2623325E-01  2.6562778E-01  7.8860669E-04  4.0068908E-05  1.1315577E-03  3.0612079E-03  6.2129061E-06  5.1261685E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.0723  4.133837    0.000  1.921745  7.607661  2.7184515E-03  9.8946960E-01  4.3413526E-05  1.1738597E-05  4.6370197E-03  9.4242015E-05  1.7885942E-07  3.1709629E-10  1.0725085E-03  8.6747623E-05  0.000E+00  8.000E-05  1.792E-04  8.184E-01  1.566E+00  3.61E+02  0.00E+00  2.66E+02  0.904895  0.004062  0.0000000E+00  1.8825235792E-02       3.852     3.92   -2.2156   -1.1828   -0.4537   -0.1327   -0.0451   -0.1555   -0.0685   -0.0109   -0.2793   -1.0328
110  1.752468704946933E+08    4.000000  2.806093  4.145151  7.2613743E-01  2.6572347E-01  7.8661802E-04  4.0052837E-05  1.1350991E-03  3.0598255E-03  6.2317892E-06  5.1157799E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.0393  4.145151    0.000  2.066629  7.625583  5.5037138E-04  9.9163860E-01  4.6965555E-05  1.2720250E-05  4.6331432E-03  9.2756855E-05  1.4874218E-07  2.9838155E-10  1.0725085E-03  8.6747623E-05  0.000E+00  8.501E-05  2.219E-04  8.120E-01  1.597E+00  3.66E+02  0.00E+00  2.75E+02  0.913605  0.004252  0.0000000E+00  1.8825235792E-02       3.882     3.79   -2.2652   -1.1378   -0.4860   -0.1421   -0.0498   -0.1669   -0.0740   -0.0122   -0.3046   -1.1274
111  1.753061027474322E+08    4.000000  2.794145  4.139649  7.2592243E-01  2.6593793E-01  7.8105209E-04  4.0053445E-05  1.1446804E-03  3.0562750E-03  6.2875939E-06  5.0877131E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.0000  4.139649    0.000  2.276864  7.588431  4.0528285E-05  9.9214850E-01  4.7243316E-05  1.2853341E-05  4.6330338E-03  9.2348970E-05  1.4697989E-07  2.8247989E-10  1.0725085E-03  8.6747623E-05  0.000E+00  8.380E-05  3.038E-04  8.108E-01  1.602E+00  3.64E+02  0.00E+00  2.74E+02  0.915048  0.004136  0.0000000E+00  1.8825235792E-02       3.872     3.83   -2.2354   -1.1525   -0.4699   -0.1377   -0.0476   -0.1615   -0.0714   -0.0116   -0.2927   -1.0829
112  1.753686901545015E+08    4.000000  2.806656  4.130912  7.2557640E-01  2.6628260E-01  7.6837375E-04  4.0170393E-05  1.1656624E-03  3.0490003E-03  6.4217149E-06  5.0263739E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.0000  4.130912    0.000  2.425729  7.559798  5.8980845E-06  9.9218247E-01  4.3698372E-05  1.1949893E-05  4.6381437E-03  9.2329812E-05  1.6586528E-07  2.6076461E-10  1.0725085E-03  8.6747623E-05  0.000E+00  7.539E-05  3.823E-04  8.198E-01  1.587E+00  3.54E+02  0.00E+00  2.59E+02  0.902207  0.004257  0.0000000E+00  1.8825235792E-02       3.819     4.08   -2.2666   -1.2679   -0.4483   -0.1293   -0.0434   -0.1511   -0.0664   -0.0105   -0.2700   -0.9987
113  1.754229922870079E+08    4.000000  2.822015  4.125569  7.2542428E-01  2.6643422E-01  7.6319982E-04  4.0208581E-05  1.1743028E-03  3.0459550E-03  6.4758698E-06  5.0011394E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.0000  4.125569    0.000  2.493079  7.547993  1.9224430E-06  9.9218630E-01  4.2891938E-05  1.1761559E-05  4.6392854E-03  9.2328340E-05  1.6983066E-07  2.5297638E-10  1.0725085E-03  8.6747623E-05  0.000E+00  7.058E-05  4.239E-04  8.214E-01  1.556E+00  3.46E+02  0.00E+00  2.53E+02  0.901070  0.004409  0.0000000E+00  1.8825235792E-02       3.782     4.26   -2.3050   -1.3579   -0.4377   -0.1242   -0.0408   -0.1445   -0.0632   -0.0099   -0.2557   -0.9472
114  1.754859116735897E+08    4.000000  2.829870  4.126567  7.2535923E-01  2.6649895E-01  7.6067000E-04  4.0234494E-05  1.1784744E-03  3.0445173E-03  6.5027654E-06  4.9889644E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.0000  4.126567    0.000  2.541532  7.538693  6.8897260E-07  9.9218750E-01  4.2542002E-05  1.1688408E-05  4.6397715E-03  9.2328011E-05  1.7131502E-07  2.4874575E-10  1.0725085E-03  8.6747623E-05  0.000E+00  6.799E-05  4.568E-04  8.329E-01  1.503E+00  3.44E+02  0.00E+00  2.43E+02  0.883961  0.004490  0.0000000E+00  1.8825235792E-02       3.771     4.31   -2.3247   -1.3748   -0.4415   -0.1245   -0.0409   -0.1448   -0.0633   -0.0099   -0.2565   -0.9499
115  1.755483155310128E+08    4.000000  2.834239  4.123785  7.2534893E-01  2.6650925E-01  7.6046524E-04  4.0232617E-05  1.1788419E-03  3.0443720E-03  6.5047129E-06  4.9878901E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.0000  4.123785    0.000  2.575189  7.533541  2.9537090E-07  9.9218785E-01  4.2405346E-05  1.1662100E-05  4.6399589E-03  9.2327933E-05  1.7183674E-07  2.4694345E-10  1.0725085E-03  8.6747623E-05  0.000E+00  6.611E-05  4.812E-04  8.329E-01  1.508E+00  3.41E+02  0.00E+00  2.41E+02  0.883856  0.004535  0.0000000E+00  1.8825235792E-02       3.755     4.39   -2.3356   -1.4106   -0.4361   -0.1221   -0.0396   -0.1415   -0.0617   -0.0096   -0.2495   -0.9250
116  1.756148503039644E+08    4.000000  2.837369  4.121667  7.2532945E-01  2.6652867E-01  7.5977067E-04  4.0238422E-05  1.1799972E-03  3.0439676E-03  6.5120216E-06  4.9845185E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.0000  4.121667    0.000  2.603714  7.530748  1.2629214E-07  9.9218800E-01  4.2341097E-05  1.1650127E-05  4.6400466E-03  9.2327898E-05  1.7207458E-07  2.4605897E-10  1.0725085E-03  8.6747623E-05  0.000E+00  6.485E-05  5.028E-04  8.327E-01  1.510E+00  3.39E+02  0.00E+00  2.39E+02  0.884193  0.004568  0.0000000E+00  1.8825235792E-02       3.744     4.45   -2.3434   -1.4370   -0.4321   -0.1202   -0.0387   -0.1391   -0.0605   -0.0094   -0.2442   -0.9064
117  1.756613637625596E+08    4.000000  2.838963  4.122044  7.2531848E-01  2.6653963E-01  7.5940408E-04  4.0240954E-05  1.1806110E-03  3.0437503E-03  6.5158482E-06  4.9827268E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.0000  4.122044    0.000  2.621361  7.529620  6.8084880E-08  9.9218810E-01  4.2318024E-05  1.1645892E-05  4.6400780E-03  9.2327887E-05  1.7215937E-07  2.4573260E-10  1.0725085E-03  8.6747623E-05  0.000E+00  6.420E-05  5.166E-04  8.359E-01  1.511E+00  3.38E+02  0.00E+00  2.37E+02  0.878457  0.004585  0.0000000E+00  1.8825235792E-02       3.741     4.46   -2.3474   -1.4393   -0.4333   -0.1204   -0.0388   -0.1393   -0.0606   -0.0095   -0.2447   -0.9081
118  1.757298798782057E+08    4.000000  2.841067  4.121335  7.2529877E-01  2.6655925E-01  7.5862631E-04  4.0249153E-05  1.1818920E-03  3.0433097E-03  6.5241301E-06  4.9789893E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.0000  4.121335    0.000  2.645107  7.528655  2.6712713E-08  9.9218812E-01  4.2301260E-05  1.1642839E-05  4.6401008E-03  9.2327878E-05  1.7222075E-07  2.4549158E-10  1.0725085E-03  8.6747623E-05  0.000E+00  6.324E-05  5.355E-04  8.384E-01  1.467E+00  3.37E+02  0.00E+00  2.34E+02  0.874919  0.004607  0.0000000E+00  1.8825235792E-02       3.735     4.49   -2.3527   -1.4516   -0.4323   -0.1197   -0.0384   -0.1383   -0.0601   -0.0094   -0.2427   -0.9010
119  1.757870713769864E+08    4.000000  2.842449  4.119672  7.2528748E-01  2.6657053E-01  7.5842089E-04  4.0246516E-05  1.1822664E-03  3.0431583E-03  6.5260412E-06  4.9778947E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.0000  4.119672    0.000  2.663314  7.528280  1.4059401E-08  9.9218812E-01  4.2296104E-05  1.1641914E-05  4.6401078E-03  9.2327876E-05  1.7223874E-07  2.4541963E-10  1.0725085E-03  8.6747623E-05  0.000E+00  6.241E-05  5.510E-04  8.382E-01  1.487E+00  3.36E+02  0.00E+00  2.33E+02  0.875353  0.004622  0.0000000E+00  1.8825235792E-02       3.727     4.53   -2.3561   -1.4691   -0.4292   -0.1183   -0.0377   -0.1365   -0.0592   -0.0092   -0.2387   -0.8870
120  1.758620426321055E+08    4.000000  2.844402  4.117606  7.2527418E-01  2.6658380E-01  7.5796373E-04  4.0249941E-05  1.1830299E-03  3.0428892E-03  6.5308281E-06  4.9756666E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.0000  4.117606    0.000  2.686130  7.528203  5.4711158E-09  9.9218812E-01  4.2292587E-05  1.1641276E-05  4.6401126E-03  9.2327873E-05  1.7225159E-07  2.4536840E-10  1.0725085E-03  8.6747623E-05  0.000E+00  6.140E-05  5.708E-04  8.378E-01  1.489E+00  3.34E+02  0.00E+00  2.32E+02  0.876031  0.004642  0.0000000E+00  1.8825235792E-02       3.717     4.58   -2.3610   -1.4913   -0.4254   -0.1166   -0.0369   -0.1342   -0.0580   -0.0091   -0.2337   -0.8697
121  1.759155536948020E+08    4.000000  2.845604  4.116089  7.2526670E-01  2.6659115E-01  7.5760668E-04  4.0254930E-05  1.1836089E-03  3.0426957E-03  6.5346996E-06  4.9739785E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.0000  4.116089    0.000  2.702057  7.528341  2.3345837E-09  9.9218812E-01  4.2291305E-05  1.1641040E-05  4.6401144E-03  9.2327871E-05  1.7225645E-07  2.4534917E-10  1.0725085E-03  8.6747623E-05  0.000E+00  6.069E-05  5.844E-04  8.376E-01  1.490E+00  3.32E+02  0.00E+00  2.32E+02  0.876356  0.004655  0.0000000E+00  1.8825235792E-02       3.710     4.62   -2.3640   -1.5069   -0.4227   -0.1154   -0.0362   -0.1325   -0.0572   -0.0089   -0.2300   -0.8571
122  1.759611368680708E+08    4.000000  2.846575  4.114868  7.2526208E-01  2.6659583E-01  7.5739947E-04  4.0257566E-05  1.1839469E-03  3.0425815E-03  6.5369312E-06  4.9729930E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.0000  4.114868    0.000  2.715210  7.528612  6.0306150E-10  9.9218812E-01  4.2290869E-05  1.1640960E-05  4.6401149E-03  9.2327871E-05  1.7225805E-07  2.4534284E-10  1.0725085E-03  8.6747623E-05  0.000E+00  6.010E-05  5.962E-04  8.375E-01  1.490E+00  3.31E+02  0.00E+00  2.31E+02  0.876422  0.004666  0.0000000E+00  1.8825235792E-02       3.704     4.65   -2.3664   -1.5194   -0.4205   -0.1143   -0.0357   -0.1311   -0.0565   -0.0088   -0.2271   -0.8471
123  1.760412035658528E+08    4.000000  2.848311  4.115260  7.2522900E-01  2.6662882E-01  7.5674973E-04  4.0251411E-05  1.1851148E-03  3.0421184E-03  6.5431041E-06  4.9695798E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.0000  4.115260    0.000  2.737791  7.529364  3.1536525E-10  9.9218812E-01  4.2290754E-05  1.1640938E-05  4.6401151E-03  9.2327871E-05  1.7225852E-07  2.4534100E-10  1.0725085E-03  8.6747623E-05  0.000E+00  5.922E-05  6.179E-04  8.420E-01  1.490E+00  3.30E+02  0.00E+00  2.27E+02  0.868197  0.004685  0.0000000E+00  1.8825235792E-02       3.701     4.67   -2.3708   -1.5223   -0.4219   -0.1145   -0.0358   -0.1313   -0.0566   -0.0089   -0.2275   -0.8485
124  1.760902348775978E+08    4.000000  2.849393  4.113937  7.2522493E-01  2.6663287E-01  7.5657736E-04  4.0253418E-05  1.1853974E-03  3.0420221E-03  6.5449501E-06  4.9687557E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.0000  4.113937    0.000  2.751675  7.529968  0.0000000E+00  9.9218812E-01  4.2290693E-05  1.1640926E-05  4.6401152E-03  9.2327871E-05  1.7225878E-07  2.4534003E-10  1.0725085E-03  8.6747623E-05  0.000E+00  5.856E-05  6.312E-04  8.421E-01  1.462E+00  3.29E+02  0.00E+00  2.26E+02  0.868155  0.004697  0.0000000E+00  1.8825235792E-02       3.695     4.70   -2.3735   -1.5358   -0.4196   -0.1134   -0.0352   -0.1298   -0.0558   -0.0088   -0.2243   -0.8376
